Type,episode,time_steps,Length,Date,Loss,cost_tot,emis_tot,ener_tot,idis_tot,pdih_tot,pele_tot,pgas_tot,tdis_tot,extrinsic_reward
Test,43,290.0659954547882,7.0,January 16,-24.30638313293457,0.2651200953724411,0.16792851394110392,1.0055599637191848,0.0,,0.02119973762579427,,59.68050004054348,-59.94562013591592
Test,43,290.0659954547882,7.0,April 17,-24.30638313293457,0.22695475658609282,0.16507141327072777,0.9884515764714241,0.0,,0.023760314778475067,,286.9945560394692,-287.2215107960553
Train,44,295.84184098243713,7.0,February 28,-38.75688934326172,0.21727544369074384,0.15353978622029185,0.9193999174867782,0.0,,0.021829414559176058,,40.07258887409702,-40.28986431778777
Test,44,295.84184098243713,7.0,January 16,-38.75688934326172,0.25315241571003416,0.16068687464334355,0.9621968541517593,0.0,,0.020777735440027447,,72.82034708496894,-73.07349950067898
Test,44,295.84184098243713,7.0,April 17,-38.75688934326172,0.2142878429375715,0.15624992657461165,0.9356283028419858,0.0,,0.024299336759053037,,312.47299459807806,-312.6872824410156
Train,45,301.64496207237244,7.0,February 28,-17.58296775817871,0.24041247589109244,0.16951110963669133,1.0150365846508453,0.0,,0.02162921640710015,,29.178610387483612,-29.419022863374703
Test,45,301.64496207237244,7.0,January 16,-17.58296775817871,0.20198071088666444,0.12842329312798573,0.7690017552574002,0.0,,0.020898392039657893,,151.78578551719875,-151.9877662280854
Test,45,301.64496207237244,7.0,April 17,-17.58296775817871,0.20037035654457844,0.14618250233130628,0.875344325337164,0.0,,0.023841059942391427,,230.96792196480655,-231.16829232135112
Train,46,307.4216978549957,7.0,February 28,-39.34103012084961,0.2230819274011747,0.1583736831408379,0.9483454080289705,0.0,,0.02194864063818605,,20.92650402461161,-21.149585952012785
Test,46,307.4216978549957,7.0,January 16,-39.34103012084961,0.20711167963569385,0.13205570999951818,0.7907527544881331,0.0,,0.020614860521839896,,141.28450773014742,-141.4916194097831
Test,46,307.4216978549957,7.0,April 17,-39.34103012084961,0.22782134089324127,0.16536898445026305,0.9902334398219351,0.0,,0.023987407943775595,,313.6068117908387,-313.83463313173195
Train,47,313.32908844947815,7.0,February 28,-12.591584205627441,0.24992044314079456,0.17667988317425076,1.057963372300902,0.0,,0.021689339297927716,,40.74273673472673,-40.99265717786753
Test,47,313.32908844947815,7.0,January 16,-12.591584205627441,0.23614948663514707,0.1508288966020275,0.9031670455211231,0.0,,0.02086558043774998,,85.88199187838298,-86.11814136501812
