Type,episode,time_steps,Length,Date,Loss,cost_tot,emis_tot,ener_tot,idis_tot,pdih_tot,pele_tot,pgas_tot,tdis_tot,extrinsic_reward
Train,31,1161.1572630405426,7.0,February 28,-2.78084659576416,0.4577286979294841,0.30154119350778646,1.8056358892681823,0.0,,0.023073302630039576,,331.1674534968599,-331.6251821947894
Test,31,1161.1572630405426,7.0,January 16,-2.78084659576416,0.47514371408247347,0.31301380769930287,1.8743341778401348,0.0,,0.02243439935456567,,252.1289502478536,-252.60409396193606
Test,31,1161.1572630405426,7.0,April 17,-2.78084659576416,0.5160666771964199,0.3399729194942892,2.0357659849957455,0.0,,0.025785398828443017,,1102.7545865421234,-1103.27065321932
Train,32,1199.9211084842682,7.0,February 28,-0.13047170639038086,0.5028345361343807,0.33125588770982856,1.9835681898792152,0.0,,0.023794466907428397,,403.22499156660865,-403.72782610274305
Test,32,1199.9211084842682,7.0,January 16,-0.13047170639038086,0.4704485476855646,0.30992073950094423,1.8558128113828996,0.0,,0.02248686421016208,,199.78140242062747,-200.25185096831305
Test,32,1199.9211084842682,7.0,April 17,-0.13047170639038086,0.4589360097065332,0.302336542883594,1.8103984603807997,0.0,,0.025015902839720265,,846.4849844610046,-846.9439204707112
Train,33,1239.6816811561584,7.0,February 28,0.7076358795166016,0.4604877949024294,0.3033588234662949,1.8165199009957773,0.0,,0.023897049255125466,,298.5664028747249,-299.0268906696273
Test,33,1239.6816811561584,7.0,January 16,0.7076358795166016,0.46111653992355617,0.30377302630072583,1.8190001574893746,0.0,,0.022308026813387682,,226.86391343620892,-227.32502997613247
Test,33,1239.6816811561584,7.0,April 17,0.7076358795166016,0.53768777949463,0.35421640700435236,2.121056329367381,0.0,,0.025675175354434653,,1102.5818340578098,-1103.1195218373045
Train,34,1279.5419309139252,7.0,February 28,-2.875156879425049,0.46633174622723306,0.3072086848913138,1.8395729634210394,0.0,,0.023629528983351487,,318.30229743743774,-318.768629183665
Test,34,1279.5419309139252,7.0,January 16,-2.875156879425049,0.49439276730542703,0.3256946435503214,1.9502673266486337,0.0,,0.02269474062932007,,326.60868171771904,-327.1030744850245
Test,34,1279.5419309139252,7.0,April 17,-2.875156879425049,0.46789363128244177,0.30823761903024816,1.8457342456901096,0.0,,0.02523403043827844,,867.2675245548517,-867.7354181861341
Train,35,1320.1189937591553,7.0,February 28,-2.38143253326416,0.46185861722142557,0.3042618898460674,1.8219274841081898,0.0,,0.023304437323730293,,330.0704036413612,-330.53226225858265
Test,35,1320.1189937591553,7.0,January 16,-2.38143253326416,0.4754562157663053,0.3132196766586711,1.8755669260998253,0.0,,0.022252634297705045,,236.12187389457023,-236.59733011033654
Test,35,1320.1189937591553,7.0,April 17,-2.38143253326416,0.4959710974286304,0.3267344113237924,1.9564934809807937,0.0,,0.025212127173912517,,974.9500147543423,-975.445985851771
Train,36,1359.0355994701385,7.0,February 28,-1.108555555343628,0.44847867606455705,0.29544749074075416,1.7691466511422411,0.0,,0.0230383651414451,,294.3126905756024,-294.76116925166696
Test,36,1359.0355994701385,7.0,January 16,-1.108555555343628,0.48479289971946726,0.31937047042663186,1.9123980265067753,0.0,,0.02279814729055264,,330.75187549066874,-331.2366683903882
Test,36,1359.0355994701385,7.0,April 17,-1.108555555343628,0.5048709866675051,0.33259745472770563,1.9916015253156036,0.0,,0.02592940705211339,,1055.3263063636693,-1055.831177350337
Train,37,1391.6975977420807,7.0,February 28,-1.991626501083374,0.4611272228928109,0.3037800639964479,1.8190422993799293,0.0,,0.02375078799274388,,320.3696670854633,-320.8307943083561
Test,37,1391.6975977420807,7.0,January 16,-1.991626501083374,0.4989199462787236,0.328677045477503,1.9681260208233717,0.0,,0.022701142167309996,,286.36096004050717,-286.85987998678587
Test,37,1391.6975977420807,7.0,April 17,-1.991626501083374,0.4812084028049382,0.31700908587149834,1.8982579992305277,0.0,,0.02551012892856607,,920.8885467378267,-921.3697551406316
Train,38,1424.3445835113525,7.0,February 28,-4.364274024963379,0.47365726696173227,0.31203457034559906,1.8684704811113708,0.0,,0.024007131494877976,,330.3501865516299,-330.8238438185916
Test,38,1424.3445835113525,7.0,January 16,-4.364274024963379,0.47806257644400485,0.3149366874404299,1.8858484277870085,0.0,,0.022399081772756988,,249.26882324774684,-249.74688582419085
Test,38,1424.3445835113525,7.0,April 17,-4.364274024963379,0.550245620159675,0.3624892251150527,2.1705941623655876,0.0,,0.026149603582339323,,1170.2167017218055,-1170.7669473419653
Train,39,1456.3896191120148,7.0,February 28,5.6474528312683105,0.5048080696339032,0.33255600642549066,1.991353331889166,0.0,,0.02441016667140573,,375.5186443096357,-376.0234523792696
Test,39,1456.3896191120148,7.0,January 16,5.6474528312683105,0.48407306007667356,0.31889625653966286,1.9095584223931905,0.0,,0.022479256900288572,,293.8894007879493,-294.373473848026
Test,39,1456.3896191120148,7.0,April 17,5.6474528312683105,0.5362208119556707,0.35325000235344023,2.115269475170302,0.0,,0.025368354008916412,,1117.9111950314937,-1118.4474158434493
Train,40,1489.1242923736572,7.0,February 28,7.945470333099365,0.4937268561837053,0.32525595653916767,1.9476404583183646,0.0,,0.023421074335158214,,363.29126935297086,-363.78499620915454
Test,40,1489.1242923736572,7.0,January 16,7.945470333099365,0.46653007723594164,0.3073393408220999,1.840355334264071,0.0,,0.022419644136294006,,278.32542586914064,-278.79195594637656
Test,40,1489.1242923736572,7.0,April 17,7.945470333099365,0.5147450803742368,0.33910228174555285,2.0305525853027113,0.0,,0.02559232436560333,,1069.607564460448,-1070.1223095408222
Train,41,1521.6893002986908,7.0,February 28,2.791818618774414,0.47681917933046875,0.3141175658705652,1.88094350820698,0.0,,0.02347752594739114,,355.10474148808197,-355.5815606674124
Test,41,1521.6893002986908,7.0,January 16,2.791818618774414,0.500866737298361,0.3299595468592764,1.9758056698160265,0.0,,0.022553107891077805,,326.5844600283935,-327.08532676569183
Test,41,1521.6893002986908,7.0,April 17,2.791818618774414,0.4891483754027722,0.32223975815488354,1.9295793901490046,0.0,,0.025972483663638142,,999.2501726637578,-999.7393210391606
Train,42,1554.5359687805176,7.0,February 28,-0.3943204879760742,0.4788163932356764,0.31543328469569176,1.8888220640460618,0.0,,0.02356389292908338,,346.0145168907173,-346.49333328395295
Test,42,1554.5359687805176,7.0,January 16,-0.3943204879760742,0.4616059229234002,0.30409542062409467,1.820930662419726,0.0,,0.022264238390738714,,258.23057215018775,-258.69217807311117
Test,42,1554.5359687805176,7.0,April 17,-0.3943204879760742,0.5604778088822759,0.3692299569362533,2.2109578259655893,0.0,,0.0255411597604964,,1177.1016093072958,-1177.662087116178
Train,43,1587.3887555599213,7.0,February 28,-1.7443222999572754,0.47130250045196426,0.310483304045279,1.8591814613489757,0.0,,0.023241133011938617,,364.4902019922207,-364.96150449267265
Test,43,1587.3887555599213,7.0,January 16,-1.7443222999572754,0.47351790130460736,0.3119427594393274,1.8679207152055564,0.0,,0.02247702753696367,,278.35054685494845,-278.82406475625305
Test,43,1587.3887555599213,7.0,April 17,-1.7443222999572754,0.4977447206886257,0.32790283374753737,1.9634900224403429,0.0,,0.025777468148609553,,992.5587703483147,-993.0565150690034
Train,44,1619.5764570236206,7.0,February 28,-1.413356065750122,0.49449681125549216,0.325763185324131,1.950677756431921,0.0,,0.0241180185412502,,387.0308965042694,-387.52539331552487
Test,44,1619.5764570236206,7.0,January 16,-1.413356065750122,0.4763798422519753,0.31382814065514725,1.8792104230847162,0.0,,0.022702550466028103,,262.27940564017183,-262.7557854824238
Test,44,1619.5764570236206,7.0,April 17,-1.413356065750122,0.5269054854584823,0.3471132783888228,2.0785226250827735,0.0,,0.02617970728643508,,1108.6568936539059,-1109.1837991393643
